Incident_ID,ORI,Incident_Date_Str,Incident_Time_Str,City,County,State,Zip_Code,Multiple_Locations,On_K12_Campus,Arrest_Made,Crime_Report_Filed,Contact_Reason,In_Custody_Reason,Num_Involved_Civilians,Num_Involved_Officers
URSUS-52-0200-2016-AVC,CA0520200,3/14/2016,113,Red Bluff,Tehama County,CA,96080,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-54-0000-2016-BFP,CA0540000,3/25/2016,625,Tulare,Tulare County,CA,93274,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-54-0000-2016-GAY,CA0540000,4/7/2016,1300,Porterville,Tulare County,CA,93257,FALSE,FALSE,TRUE,TRUE,Crime in Progress / Investigating Suspicious Persons or Circumstances,,1,1
URSUS-54-0000-2016-NDV,CA0540000,3/31/2016,800,Lindsay,Tulare County,CA,93247,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-54-0000-2016-TKF,CA0540000,11/30/2016,1430,Porterville,Tulare County,CA,93257,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-54-0000-2016-UFW,CA0540000,5/31/2016,1633,Earlimart,Tulare County,CA,93219,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-54-0000-2016-XQZ,CA0540000,9/9/2016,1738,Pixley,Tulare County,CA,93256,FALSE,FALSE,TRUE,TRUE,In Custody Event,In Transit,1,3
URSUS-54-0500-2016-YDY,CA0540500,8/17/2016,2314,Porterville,Tulare County,CA,93257,FALSE,FALSE,TRUE,TRUE,Vehicle / Bike / Pedestrian Stop,,1,2
URSUS-54-0600-2016-RRB,CA0540600,5/10/2016,1650,Tulare,Tulare County,CA,93274,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-54-0600-2016-ZTR,CA0540600,10/24/2016,1719,Tulare,Tulare County,CA,93274,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,4
URSUS-54-0700-2016-BEE,CA0540700,5/26/2016,1330,Visalia,Tulare County,CA,93291,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-54-0700-2016-GCY,CA0540700,2/24/2016,2333,Visalia,Tulare County,CA,93277,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-54-0700-2016-NDJ,CA0540700,5/28/2016,1923,Visalia,Tulare County,CA,93292,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-54-0700-2016-PZE,CA0540700,5/3/2016,725,Visalia,Tulare County,CA,93292,FALSE,FALSE,FALSE,TRUE,Call for Service,,1,1
URSUS-54-0700-2016-QMW,CA0540700,9/4/2016,1821,Visalia,Tulare County,CA,93291,TRUE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-56-0400-2016-FSY,CA0560400,2/16/2016,943,Oxnard,Ventura County,CA,93033,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-56-0400-2016-SNP,CA0560400,8/16/2016,2210,Oxnard,Ventura County,CA,93033,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-56-0400-2016-UVH,CA0560400,3/31/2016,1548,Oxnard,Ventura County,CA,93033,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-56-0500-2016-AFU,CA0560500,9/30/2016,49,Port Hueneme,Ventura County,CA,93041,FALSE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,4
URSUS-56-0800-2016-GSD,CA0560800,6/17/2016,1851,Ventura,Ventura County,CA,93003,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-56-0900-2016-BNF,CA0560900,2/19/2016,121,Simi Valley,Ventura County,CA,93063,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-56-0900-2016-DEQ,CA0560900,6/5/2016,1000,Simi Valley,Ventura County,CA,93065,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,1
URSUS-57-0400-2016-VVW,CA0570400,8/20/2016,516,West Sacramento,Yolo County,CA,95691,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,11
URSUS-58-0000-2016-CTJ,CA0580000,5/10/2016,2016,Marysville,Yuba County,CA,95901,FALSE,FALSE,TRUE,TRUE,Consensual Encounter / Public Contact / Flag Down,,1,2
URSUS-58-0000-2016-DJZ,CA0580000,8/2/2016,934,Marysville,Yuba County,CA,95901,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,3
URSUS-58-0000-2016-NRZ,CA0580000,6/6/2016,1350,Marysville,Yuba County,CA,95901,FALSE,FALSE,TRUE,TRUE,"Pre-Planned Activity (arrest/search warrant, parole/probation search)",,1,1
URSUS-58-0000-2016-WZY,CA0580000,11/3/2016,2135,Olivehurst,Yuba County,CA,95961,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
URSUS-58-0100-2016-YAU,CA0580100,7/4/2016,2132,Marysville,Yuba County,CA,95901,FALSE,FALSE,TRUE,TRUE,Call for Service,,1,2
